danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Track,Artist
0.841,0.566,7,-9.563,1,0.0949,0.193,1.58e-06,0.113,0.402,131.043,audio_features,0xbh3QhQx7S3GLEOWXWzGr,spotify:track:0xbh3QhQx7S3GLEOWXWzGr,https://api.spotify.com/v1/tracks/0xbh3QhQx7S3GLEOWXWzGr,https://api.spotify.com/v1/audio-analysis/0xbh3QhQx7S3GLEOWXWzGr,220000,4,Souk,Samara
0.862,0.372,0,-10.909,0,0.453,0.554,0.0,0.144,0.494,94.994,audio_features,6J8lLpZoRCmB5pTrnB5jpV,spotify:track:6J8lLpZoRCmB5pTrnB5jpV,https://api.spotify.com/v1/tracks/6J8lLpZoRCmB5pTrnB5jpV,https://api.spotify.com/v1/audio-analysis/6J8lLpZoRCmB5pTrnB5jpV,202478,4,Mi Gata,Standly
0.827,0.646,1,-4.727,0,0.0766,0.0724,0.0,0.247,0.512,92.057,audio_features,1lxswgIpzV6HhENRvkflES,spotify:track:1lxswgIpzV6HhENRvkflES,https://api.spotify.com/v1/tracks/1lxswgIpzV6HhENRvkflES,https://api.spotify.com/v1/audio-analysis/1lxswgIpzV6HhENRvkflES,197840,4,Chillax,Farruko
0.814,0.63,5,-3.69,0,0.0881,0.0805,0.0,0.101,0.702,89.974,audio_features,5wcghdKONQcc5TKx9jCcns,spotify:track:5wcghdKONQcc5TKx9jCcns,https://api.spotify.com/v1/tracks/5wcghdKONQcc5TKx9jCcns,https://api.spotify.com/v1/audio-analysis/5wcghdKONQcc5TKx9jCcns,155292,4,ROZE | DJ TAO Turreo Sessions #22,DJ Tao
0.748,0.718,3,-6.131,0,0.0648,0.704,0.0,0.117,0.422,90.025,audio_features,5BQGKDekRGPXtEVWOgBokr,spotify:track:5BQGKDekRGPXtEVWOgBokr,https://api.spotify.com/v1/tracks/5BQGKDekRGPXtEVWOgBokr,https://api.spotify.com/v1/audio-analysis/5BQGKDekRGPXtEVWOgBokr,186698,4,Bilmem Mi?,Sefo
0.721,0.637,9,-5.134,1,0.286,0.0406,0.0,0.0525,0.691,193.922,audio_features,4G3PTss3mU33Tau7t4KbwE,spotify:track:4G3PTss3mU33Tau7t4KbwE,https://api.spotify.com/v1/tracks/4G3PTss3mU33Tau7t4KbwE,https://api.spotify.com/v1/audio-analysis/4G3PTss3mU33Tau7t4KbwE,222680,4,Tattoo - Remix with Camilo,Rauw Alejandro
0.568,0.727,6,-5.512,1,0.106,0.0133,0.0,0.118,0.552,107.564,audio_features,1Wwh6gmMeolwzbRzfZMY5b,spotify:track:1Wwh6gmMeolwzbRzfZMY5b,https://api.spotify.com/v1/tracks/1Wwh6gmMeolwzbRzfZMY5b,https://api.spotify.com/v1/audio-analysis/1Wwh6gmMeolwzbRzfZMY5b,184678,4,Ready For Love,BLACKPINK
0.55,0.637,8,-5.212,1,0.163,0.597,0.0,0.129,0.535,84.448,audio_features,3zc8VZEpM1onYV4FWGdFvm,spotify:track:3zc8VZEpM1onYV4FWGdFvm,https://api.spotify.com/v1/tracks/3zc8VZEpM1onYV4FWGdFvm,https://api.spotify.com/v1/audio-analysis/3zc8VZEpM1onYV4FWGdFvm,160078,4,Tombstone,Rod Wave
0.573,0.803,1,-4.142,1,0.0451,0.0225,0.0,0.0841,0.638,92.909,audio_features,6BJHsLiE47Sk0wQkuppqhr,spotify:track:6BJHsLiE47Sk0wQkuppqhr,https://api.spotify.com/v1/tracks/6BJHsLiE47Sk0wQkuppqhr,https://api.spotify.com/v1/audio-analysis/6BJHsLiE47Sk0wQkuppqhr,150047,4,From the Start,Good Kid
0.774,0.741,4,-5.692,0,0.0675,0.346,0.0,0.0981,0.738,125.054,audio_features,0y79GClHejq2TTQLaYFLUT,spotify:track:0y79GClHejq2TTQLaYFLUT,https://api.spotify.com/v1/tracks/0y79GClHejq2TTQLaYFLUT,https://api.spotify.com/v1/audio-analysis/0y79GClHejq2TTQLaYFLUT,208406,4,Pyramide,Werenoi
0.659,0.794,5,-4.379,0,0.0381,0.349,3.91e-06,0.168,0.776,123.801,audio_features,1uTHr7ij3eiDdUXvQfA5au,spotify:track:1uTHr7ij3eiDdUXvQfA5au,https://api.spotify.com/v1/tracks/1uTHr7ij3eiDdUXvQfA5au,https://api.spotify.com/v1/audio-analysis/1uTHr7ij3eiDdUXvQfA5au,185339,4,Sobran Motivos,Conjunto Rienda Real
0.922,0.678,9,-6.016,1,0.146,0.377,0.00279,0.412,0.58,134.012,audio_features,7LLBONqWyX3MoBvIVPu5fj,spotify:track:7LLBONqWyX3MoBvIVPu5fj,https://api.spotify.com/v1/tracks/7LLBONqWyX3MoBvIVPu5fj,https://api.spotify.com/v1/audio-analysis/7LLBONqWyX3MoBvIVPu5fj,156716,4,Tacata (Remix),Tiagz
0.666,0.423,0,-8.012,1,0.0429,0.494,0.0,0.106,0.154,129.893,audio_features,7dZ1Odmx9jWIweQSatnRqo,spotify:track:7dZ1Odmx9jWIweQSatnRqo,https://api.spotify.com/v1/tracks/7dZ1Odmx9jWIweQSatnRqo,https://api.spotify.com/v1/audio-analysis/7dZ1Odmx9jWIweQSatnRqo,205280,4,Million Reasons,Lady Gaga
0.718,0.709,4,-5.568,1,0.039,0.258,0.0,0.101,0.54,119.974,audio_features,3XoYqtiWHhsk59frZupImG,spotify:track:3XoYqtiWHhsk59frZupImG,https://api.spotify.com/v1/tracks/3XoYqtiWHhsk59frZupImG,https://api.spotify.com/v1/audio-analysis/3XoYqtiWHhsk59frZupImG,179427,4,What Else Can I Do?,Diane Guerrero
0.72,0.821,6,-2.488,0,0.0681,0.0953,0.000167,0.0929,0.628,167.998,audio_features,28BSTgZH1ckI8Xfy8LXaRz,spotify:track:28BSTgZH1ckI8Xfy8LXaRz,https://api.spotify.com/v1/tracks/28BSTgZH1ckI8Xfy8LXaRz,https://api.spotify.com/v1/audio-analysis/28BSTgZH1ckI8Xfy8LXaRz,242667,4,Yankee 150,Yandel
0.721,0.508,7,-7.496,1,0.394,0.317,0.0,0.153,0.457,159.911,audio_features,5R2rsbwCDXORX2tLfprRmM,spotify:track:5R2rsbwCDXORX2tLfprRmM,https://api.spotify.com/v1/tracks/5R2rsbwCDXORX2tLfprRmM,https://api.spotify.com/v1/audio-analysis/5R2rsbwCDXORX2tLfprRmM,166343,4,Yacht Club (feat. Juice WRLD),Lil Yachty
0.689,0.795,1,-4.021,0,0.0356,0.000812,1.07e-06,0.156,0.876,133.968,audio_features,6hkOqJ5mE093AQf2lbZnsG,spotify:track:6hkOqJ5mE093AQf2lbZnsG,https://api.spotify.com/v1/tracks/6hkOqJ5mE093AQf2lbZnsG,https://api.spotify.com/v1/audio-analysis/6hkOqJ5mE093AQf2lbZnsG,227333,4,The One That Got Away,Katy Perry
0.654,0.726,0,-5.497,1,0.194,0.0328,0.0027,0.06,0.33,125.855,audio_features,1khmgu0pveJbkbpbkyvcQv,spotify:track:1khmgu0pveJbkbpbkyvcQv,https://api.spotify.com/v1/tracks/1khmgu0pveJbkbpbkyvcQv,https://api.spotify.com/v1/audio-analysis/1khmgu0pveJbkbpbkyvcQv,300579,4,La Romana,Bad Bunny
0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.799,92.01,audio_features,4t9a07PAghtQMRAIP9FQ7Z,spotify:track:4t9a07PAghtQMRAIP9FQ7Z,https://api.spotify.com/v1/tracks/4t9a07PAghtQMRAIP9FQ7Z,https://api.spotify.com/v1/audio-analysis/4t9a07PAghtQMRAIP9FQ7Z,266087,4,Soltera - Remix,Lunay
0.771,0.808,1,-3.842,0,0.0526,0.000292,0.0671,0.0848,0.527,138.011,audio_features,6tifCCTIVBLC2TmTquYG7G,spotify:track:6tifCCTIVBLC2TmTquYG7G,https://api.spotify.com/v1/tracks/6tifCCTIVBLC2TmTquYG7G,https://api.spotify.com/v1/audio-analysis/6tifCCTIVBLC2TmTquYG7G,193690,4,Fine Day Anthem,Skrillex
0.824,0.352,6,-10.174,1,0.035,0.86,0.00689,0.0946,0.544,119.374,audio_features,3vVw8E2zJwW8ShDgZBkL7U,spotify:track:3vVw8E2zJwW8ShDgZBkL7U,https://api.spotify.com/v1/tracks/3vVw8E2zJwW8ShDgZBkL7U,https://api.spotify.com/v1/audio-analysis/3vVw8E2zJwW8ShDgZBkL7U,217143,3,Aking Pahinga - Sped Up Version,Dro Perez
0.701,0.477,1,-12.008,1,0.0429,0.166,0.554,0.147,0.174,140.05,audio_features,6nYJWAPKIJfXIKtiYc4P4O,spotify:track:6nYJWAPKIJfXIKtiYc4P4O,https://api.spotify.com/v1/tracks/6nYJWAPKIJfXIKtiYc4P4O,https://api.spotify.com/v1/audio-analysis/6nYJWAPKIJfXIKtiYc4P4O,150000,4,Big Jet Plane,Restricted
0.534,0.95,6,-2.51,1,0.0459,0.000165,1.98e-06,0.268,0.614,142.972,audio_features,0yq78eXBvWVgkqojBe46SX,spotify:track:0yq78eXBvWVgkqojBe46SX,https://api.spotify.com/v1/tracks/0yq78eXBvWVgkqojBe46SX,https://api.spotify.com/v1/audio-analysis/0yq78eXBvWVgkqojBe46SX,186271,4,The American Dream Is Killing Me,Green Day
0.576,0.683,7,-5.103,1,0.118,0.41,0.0,0.0819,0.433,151.566,audio_features,1fvC3CmNAbsx0V9ULMU8NB,spotify:track:1fvC3CmNAbsx0V9ULMU8NB,https://api.spotify.com/v1/tracks/1fvC3CmNAbsx0V9ULMU8NB,https://api.spotify.com/v1/audio-analysis/1fvC3CmNAbsx0V9ULMU8NB,214056,4,Sarah's Place (feat. Noah Kahan),Zach Bryan
0.623,0.872,6,-5.192,1,0.0817,0.00735,0.0,0.378,0.545,93.019,audio_features,32qnBgfzURbwNayQIEB5W5,spotify:track:32qnBgfzURbwNayQIEB5W5,https://api.spotify.com/v1/tracks/32qnBgfzURbwNayQIEB5W5,https://api.spotify.com/v1/audio-analysis/32qnBgfzURbwNayQIEB5W5,229677,4,"Badass (From ""Leo"")",Anirudh Ravichander
0.743,0.89,7,-5.451,0,0.0837,0.366,0.0,0.0966,0.809,107.635,audio_features,5IdyvWCaUa7AgTxMsFj0wB,spotify:track:5IdyvWCaUa7AgTxMsFj0wB,https://api.spotify.com/v1/tracks/5IdyvWCaUa7AgTxMsFj0wB,https://api.spotify.com/v1/audio-analysis/5IdyvWCaUa7AgTxMsFj0wB,196864,4,Fuga Pa Cali 2,Grupo Los de la O
0.375,0.457,3,-7.018,1,0.0315,0.868,0.0145,0.191,0.415,174.839,audio_features,08MFgEQeVLF37EyZ7jcwLc,spotify:track:08MFgEQeVLF37EyZ7jcwLc,https://api.spotify.com/v1/tracks/08MFgEQeVLF37EyZ7jcwLc,https://api.spotify.com/v1/audio-analysis/08MFgEQeVLF37EyZ7jcwLc,254400,3,Pano,Zack Tabudlo
0.572,0.406,0,-10.081,0,0.308,0.543,0.0,0.0982,0.226,125.019,audio_features,1PIgY9ybyFT9uWLM5POYGY,spotify:track:1PIgY9ybyFT9uWLM5POYGY,https://api.spotify.com/v1/tracks/1PIgY9ybyFT9uWLM5POYGY,https://api.spotify.com/v1/audio-analysis/1PIgY9ybyFT9uWLM5POYGY,218612,4,All The Parties (feat. Chief Keef),Drake
0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,audio_features,0nJW01T7XtvILxQgC5J7Wh,spotify:track:0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh,213827,4,When I Was Your Man,Bruno Mars
0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.001,audio_features,0i5el041vd6nxrGEU8QRxy,spotify:track:0i5el041vd6nxrGEU8QRxy,https://api.spotify.com/v1/tracks/0i5el041vd6nxrGEU8QRxy,https://api.spotify.com/v1/audio-analysis/0i5el041vd6nxrGEU8QRxy,208960,4,Cruise,Florida Georgia Line
0.584,0.885,0,-3.571,0,0.104,0.0244,0.0,0.357,0.605,92.9,audio_features,2u54HNQamwFuOMLSuhSRom,spotify:track:2u54HNQamwFuOMLSuhSRom,https://api.spotify.com/v1/tracks/2u54HNQamwFuOMLSuhSRom,https://api.spotify.com/v1/audio-analysis/2u54HNQamwFuOMLSuhSRom,217052,4,Blood Sweat & Tears,BTS
0.882,0.764,11,-5.241,1,0.204,0.359,0.0,0.119,0.886,140.113,audio_features,7iabz12vAuVQYyekFIWJxD,spotify:track:7iabz12vAuVQYyekFIWJxD,https://api.spotify.com/v1/tracks/7iabz12vAuVQYyekFIWJxD,https://api.spotify.com/v1/audio-analysis/7iabz12vAuVQYyekFIWJxD,140733,4,BAND4BAND,Central Cee
0.504,0.76,4,-4.246,1,0.0426,0.286,0.0,0.151,0.64,183.933,audio_features,1FP9s72rDYty6mfoOEYKnE,spotify:track:1FP9s72rDYty6mfoOEYKnE,https://api.spotify.com/v1/tracks/1FP9s72rDYty6mfoOEYKnE,https://api.spotify.com/v1/audio-analysis/1FP9s72rDYty6mfoOEYKnE,190218,4,All We Got (feat. KIDDO),Robin Schulz
0.73,0.803,3,-3.056,0,0.04,0.036,0.0,0.14,0.406,126.049,audio_features,2O7jON0xYyTaSkWj9wZXCJ,spotify:track:2O7jON0xYyTaSkWj9wZXCJ,https://api.spotify.com/v1/tracks/2O7jON0xYyTaSkWj9wZXCJ,https://api.spotify.com/v1/audio-analysis/2O7jON0xYyTaSkWj9wZXCJ,215714,4,Sinceramente,Annalisa
0.836,0.892,4,-5.86,1,0.0504,0.00359,0.129,0.137,0.969,132.006,audio_features,09pjOS7jbVp1ahW8igArTZ,spotify:track:09pjOS7jbVp1ahW8igArTZ,https://api.spotify.com/v1/tracks/09pjOS7jbVp1ahW8igArTZ,https://api.spotify.com/v1/audio-analysis/09pjOS7jbVp1ahW8igArTZ,230568,4,DOLA,ANGGA DERMAWAN
0.749,0.659,5,-6.419,1,0.167,0.161,0.0,0.246,0.185,95.008,audio_features,07FkzikE6FuHIa8Ma7zJGc,spotify:track:07FkzikE6FuHIa8Ma7zJGc,https://api.spotify.com/v1/tracks/07FkzikE6FuHIa8Ma7zJGc,https://api.spotify.com/v1/audio-analysis/07FkzikE6FuHIa8Ma7zJGc,209213,4,Lie,NF
0.689,0.678,5,-4.287,0,0.119,0.0702,0.0,0.0889,0.335,145.883,audio_features,0yB4jrSwN0bFtFRDR5vyMj,spotify:track:0yB4jrSwN0bFtFRDR5vyMj,https://api.spotify.com/v1/tracks/0yB4jrSwN0bFtFRDR5vyMj,https://api.spotify.com/v1/audio-analysis/0yB4jrSwN0bFtFRDR5vyMj,200306,4,Love Shot,EXO
0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,audio_features,2LawezPeJhN4AWuSB0GtAU,spotify:track:2LawezPeJhN4AWuSB0GtAU,https://api.spotify.com/v1/tracks/2LawezPeJhN4AWuSB0GtAU,https://api.spotify.com/v1/audio-analysis/2LawezPeJhN4AWuSB0GtAU,160133,4,Have You Ever Seen The Rain,Creedence Clearwater Revival
0.845,0.864,7,-4.677,1,0.0786,0.577,0.000896,0.0705,0.959,166.531,audio_features,5unjCay0kUjuej5ebn4nS4,spotify:track:5unjCay0kUjuej5ebn4nS4,https://api.spotify.com/v1/tracks/5unjCay0kUjuej5ebn4nS4,https://api.spotify.com/v1/audio-analysis/5unjCay0kUjuej5ebn4nS4,164041,3,Down In Atlanta,Pharrell Williams
0.805,0.806,6,-3.589,0,0.0393,0.0828,0.0,0.156,0.682,110.042,audio_features,6c32C8T3KlXrbvWSoD5aON,spotify:track:6c32C8T3KlXrbvWSoD5aON,https://api.spotify.com/v1/tracks/6c32C8T3KlXrbvWSoD5aON,https://api.spotify.com/v1/audio-analysis/6c32C8T3KlXrbvWSoD5aON,222728,4,Experimento,Myke Towers
0.573,0.495,8,-7.245,0,0.592,0.405,0.0,0.0969,0.255,179.369,audio_features,4MRT0dDbhqFKl67WzhUbSw,spotify:track:4MRT0dDbhqFKl67WzhUbSw,https://api.spotify.com/v1/tracks/4MRT0dDbhqFKl67WzhUbSw,https://api.spotify.com/v1/audio-analysis/4MRT0dDbhqFKl67WzhUbSw,312027,3,Only,Nicki Minaj
0.601,0.712,1,-9.433,1,0.0436,0.0848,0.0,0.461,0.389,114.97,audio_features,7v3rmoy5jcn4h5UqwQyCM3,spotify:track:7v3rmoy5jcn4h5UqwQyCM3,https://api.spotify.com/v1/tracks/7v3rmoy5jcn4h5UqwQyCM3,https://api.spotify.com/v1/audio-analysis/7v3rmoy5jcn4h5UqwQyCM3,154000,4,Ginseng Strip 2002,Yung Lean
0.656,0.731,4,-5.861,1,0.0278,0.575,0.00111,0.397,0.376,94.009,audio_features,0rdGHLnsyAdnLcO4rz5sMK,spotify:track:0rdGHLnsyAdnLcO4rz5sMK,https://api.spotify.com/v1/tracks/0rdGHLnsyAdnLcO4rz5sMK,https://api.spotify.com/v1/audio-analysis/0rdGHLnsyAdnLcO4rz5sMK,147167,4,Good To Be,Mark Ambor
0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,audio_features,6Knv6wdA0luoMUuuoYi2i1,spotify:track:6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/tracks/6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/audio-analysis/6Knv6wdA0luoMUuuoYi2i1,192191,4,My House,Flo Rida
0.505,0.27,9,-9.165,0,0.0333,0.593,0.0,0.133,0.557,98.721,audio_features,1SjsVdSXpwm1kTdYEHoPIT,spotify:track:1SjsVdSXpwm1kTdYEHoPIT,https://api.spotify.com/v1/tracks/1SjsVdSXpwm1kTdYEHoPIT,https://api.spotify.com/v1/audio-analysis/1SjsVdSXpwm1kTdYEHoPIT,163032,4,Sun to Me,Zach Bryan
0.788,0.791,1,-5.933,1,0.19,0.169,0.000151,0.174,0.447,144.981,audio_features,6scm1j3DHw8v3fQruA9q47,spotify:track:6scm1j3DHw8v3fQruA9q47,https://api.spotify.com/v1/tracks/6scm1j3DHw8v3fQruA9q47,https://api.spotify.com/v1/audio-analysis/6scm1j3DHw8v3fQruA9q47,148190,4,Malicious Intentions,Pozer
0.476,0.406,6,-11.144,0,0.0758,0.24,0.0,0.141,0.12,136.947,audio_features,0sSRLXxknVTQDStgU1NqpY,spotify:track:0sSRLXxknVTQDStgU1NqpY,https://api.spotify.com/v1/tracks/0sSRLXxknVTQDStgU1NqpY,https://api.spotify.com/v1/audio-analysis/0sSRLXxknVTQDStgU1NqpY,399154,4,Hours In Silence,Drake
0.779,0.754,5,-4.358,1,0.0966,0.343,2.6e-06,0.0965,0.883,89.998,audio_features,0k5hoseEJnCAbpRh38dNoI,spotify:track:0k5hoseEJnCAbpRh38dNoI,https://api.spotify.com/v1/tracks/0k5hoseEJnCAbpRh38dNoI,https://api.spotify.com/v1/audio-analysis/0k5hoseEJnCAbpRh38dNoI,174733,4,Title,Meghan Trainor
0.687,0.731,1,-3.911,0,0.166,0.0558,6.44e-05,0.0751,0.665,119.712,audio_features,6rGa59Ibh8CnTRxpftnB53,spotify:track:6rGa59Ibh8CnTRxpftnB53,https://api.spotify.com/v1/tracks/6rGa59Ibh8CnTRxpftnB53,https://api.spotify.com/v1/audio-analysis/6rGa59Ibh8CnTRxpftnB53,235525,5,ID,Young Miko
0.632,0.557,5,-5.643,0,0.0422,0.238,0.0,0.155,0.282,159.992,audio_features,2RJAKIw6nIkgZVsAIKhmqz,spotify:track:2RJAKIw6nIkgZVsAIKhmqz,https://api.spotify.com/v1/tracks/2RJAKIw6nIkgZVsAIKhmqz,https://api.spotify.com/v1/audio-analysis/2RJAKIw6nIkgZVsAIKhmqz,192000,4,In My Head,Juice WRLD
0.596,0.453,0,-6.668,0,0.0566,0.611,0.0,0.11,0.317,80.096,audio_features,7CL6zpATR598SFIvI9V3ZY,spotify:track:7CL6zpATR598SFIvI9V3ZY,https://api.spotify.com/v1/tracks/7CL6zpATR598SFIvI9V3ZY,https://api.spotify.com/v1/audio-analysis/7CL6zpATR598SFIvI9V3ZY,185123,4,Bori,6ix9ine
0.702,0.73,0,-5.173,0,0.099,0.425,1.25e-06,0.148,0.879,173.967,audio_features,1iEwyiSLAunPR6uouANE0O,spotify:track:1iEwyiSLAunPR6uouANE0O,https://api.spotify.com/v1/tracks/1iEwyiSLAunPR6uouANE0O,https://api.spotify.com/v1/audio-analysis/1iEwyiSLAunPR6uouANE0O,206693,4,El Perdedor,Maluma
0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,audio_features,42TMa2hgBNjte4uV7jNCnQ,spotify:track:42TMa2hgBNjte4uV7jNCnQ,https://api.spotify.com/v1/tracks/42TMa2hgBNjte4uV7jNCnQ,https://api.spotify.com/v1/audio-analysis/42TMa2hgBNjte4uV7jNCnQ,148188,4,Baller,Shubh
0.679,0.61,7,-10.936,0,0.0305,0.585,9.51e-05,0.156,0.554,123.978,audio_features,1nYzjrdVQ8RpF93M0jPFW7,spotify:track:1nYzjrdVQ8RpF93M0jPFW7,https://api.spotify.com/v1/tracks/1nYzjrdVQ8RpF93M0jPFW7,https://api.spotify.com/v1/audio-analysis/1nYzjrdVQ8RpF93M0jPFW7,227186,4,Remember That Night?,Sara Kays
0.596,0.63,6,-7.807,1,0.102,0.378,0.00407,0.19,0.24,81.408,audio_features,6HexNTb392JS071DoTGo0y,spotify:track:6HexNTb392JS071DoTGo0y,https://api.spotify.com/v1/tracks/6HexNTb392JS071DoTGo0y,https://api.spotify.com/v1/audio-analysis/6HexNTb392JS071DoTGo0y,319493,4,Hummingbird (Metro Boomin & James Blake),Metro Boomin
0.755,0.622,6,-6.89,0,0.228,0.253,0.0,0.102,0.599,135.017,audio_features,5UrCA7KEkxjCQQEvCohIAn,spotify:track:5UrCA7KEkxjCQQEvCohIAn,https://api.spotify.com/v1/tracks/5UrCA7KEkxjCQQEvCohIAn,https://api.spotify.com/v1/audio-analysis/5UrCA7KEkxjCQQEvCohIAn,196034,4,Tigini (Remix),Kikimoteleba
0.759,0.639,4,-8.085,0,0.0511,0.207,0.0,0.23,0.682,128.01,audio_features,1WbXIpiGBJkCiv3hn40iPB,spotify:track:1WbXIpiGBJkCiv3hn40iPB,https://api.spotify.com/v1/tracks/1WbXIpiGBJkCiv3hn40iPB,https://api.spotify.com/v1/audio-analysis/1WbXIpiGBJkCiv3hn40iPB,198332,4,Sobredosis (feat. Ozuna),Romeo Santos
0.367,0.665,1,-2.821,1,0.0465,0.145,0.0,0.113,0.31,148.913,audio_features,3sNVsP50132BTNlImLx70i,spotify:track:3sNVsP50132BTNlImLx70i,https://api.spotify.com/v1/tracks/3sNVsP50132BTNlImLx70i,https://api.spotify.com/v1/audio-analysis/3sNVsP50132BTNlImLx70i,229147,4,Bound 2,Kanye West
0.875,0.772,0,-8.472,1,0.111,0.0233,0.0016,0.316,0.826,129.024,audio_features,5zuex7tbGFz0gSHlrMvQdu,spotify:track:5zuex7tbGFz0gSHlrMvQdu,https://api.spotify.com/v1/tracks/5zuex7tbGFz0gSHlrMvQdu,https://api.spotify.com/v1/audio-analysis/5zuex7tbGFz0gSHlrMvQdu,186047,4,COULD BE WRONG,LOSTBOYJAY
0.706,0.552,5,-9.479,0,0.0833,0.235,0.0,0.144,0.835,142.037,audio_features,7z5G2LOdV8okZn4yWg3q5g,spotify:track:7z5G2LOdV8okZn4yWg3q5g,https://api.spotify.com/v1/tracks/7z5G2LOdV8okZn4yWg3q5g,https://api.spotify.com/v1/audio-analysis/7z5G2LOdV8okZn4yWg3q5g,175775,4,Night Away (Dance) (feat. Tion Wayne),A1 x J1
0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.811,173.585,audio_features,2igwFfvr1OAGX9SKDCPBwO,spotify:track:2igwFfvr1OAGX9SKDCPBwO,https://api.spotify.com/v1/tracks/2igwFfvr1OAGX9SKDCPBwO,https://api.spotify.com/v1/audio-analysis/2igwFfvr1OAGX9SKDCPBwO,276920,4,Empire State Of Mind,JAY-Z
0.589,0.658,11,-5.288,0,0.203,0.0242,0.0,0.118,0.251,77.521,audio_features,0hy1SOTEn9ifXTzOwnCwEr,spotify:track:0hy1SOTEn9ifXTzOwnCwEr,https://api.spotify.com/v1/tracks/0hy1SOTEn9ifXTzOwnCwEr,https://api.spotify.com/v1/audio-analysis/0hy1SOTEn9ifXTzOwnCwEr,223973,4,All Eyes On You (feat. Chris Brown & Nicki Minaj),Meek Mill
0.454,0.859,7,-8.249,1,0.0787,0.0152,0.00377,0.518,0.0726,129.483,audio_features,4ZYGm4xWPhsZVijqtpWn4C,spotify:track:4ZYGm4xWPhsZVijqtpWn4C,https://api.spotify.com/v1/tracks/4ZYGm4xWPhsZVijqtpWn4C,https://api.spotify.com/v1/audio-analysis/4ZYGm4xWPhsZVijqtpWn4C,245818,5,Starboy - Live,The Weeknd
0.8,0.355,6,-10.47,0,0.0895,0.616,0.0,0.118,0.253,145.929,audio_features,7dNwJbsT0sg1le5kVugGJb,spotify:track:7dNwJbsT0sg1le5kVugGJb,https://api.spotify.com/v1/tracks/7dNwJbsT0sg1le5kVugGJb,https://api.spotify.com/v1/audio-analysis/7dNwJbsT0sg1le5kVugGJb,228493,4,Bubalu,Becky G
0.839,0.506,5,-6.714,0,0.133,0.00207,0.0,0.13,0.44,154.12,audio_features,4R67rQNSbbsR4TdUVOIdez,spotify:track:4R67rQNSbbsR4TdUVOIdez,https://api.spotify.com/v1/tracks/4R67rQNSbbsR4TdUVOIdez,https://api.spotify.com/v1/audio-analysis/4R67rQNSbbsR4TdUVOIdez,149610,4,ESCAPE PLAN,Travis Scott
0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,audio_features,0HPD5WQqrq7wPWR7P7Dw1i,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/tracks/0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/audio-analysis/0HPD5WQqrq7wPWR7P7Dw1i,199693,4,TiK ToK,Kesha
0.666,0.856,0,-5.377,1,0.0567,0.88,0.9,0.0961,0.573,120.049,audio_features,5O0JIw4YvvTdKlN9l69JFQ,spotify:track:5O0JIw4YvvTdKlN9l69JFQ,https://api.spotify.com/v1/tracks/5O0JIw4YvvTdKlN9l69JFQ,https://api.spotify.com/v1/audio-analysis/5O0JIw4YvvTdKlN9l69JFQ,71996,4,"The Banjo Beat, Pt. 1",Ricky Desktop
0.84,0.673,10,-3.685,1,0.0427,0.0426,0.0,0.0971,0.911,115.004,audio_features,2YmfV4lAjrAQvuggKCUX6m,spotify:track:2YmfV4lAjrAQvuggKCUX6m,https://api.spotify.com/v1/tracks/2YmfV4lAjrAQvuggKCUX6m,https://api.spotify.com/v1/audio-analysis/2YmfV4lAjrAQvuggKCUX6m,148753,4,Sweet Venom,ENHYPEN
0.927,0.619,5,-4.441,0,0.0539,0.0186,0.0,0.104,0.817,117.995,audio_features,6wsqVwoiVH2kde4k4KKAFU,spotify:track:6wsqVwoiVH2kde4k4KKAFU,https://api.spotify.com/v1/tracks/6wsqVwoiVH2kde4k4KKAFU,https://api.spotify.com/v1/audio-analysis/6wsqVwoiVH2kde4k4KKAFU,211582,4,I KNOW ?,Travis Scott
0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,audio_features,0Hf4aIJpsN4Os2f0y0VqWl,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,https://api.spotify.com/v1/tracks/0Hf4aIJpsN4Os2f0y0VqWl,https://api.spotify.com/v1/audio-analysis/0Hf4aIJpsN4Os2f0y0VqWl,229507,4,Feel This Moment,Pitbull
